SiteCode;SiteName;DirectionName;LaneCode;LaneName;Date;TimeFrom;TimeTo;ValuesApproved;ValuesEdited;TrafficType;Total;DateTimeFrom;DateTimeTo;Year;Month;Day;Weekday;HourFrom;DayOfYear;Zst_id
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;17:00;18:00;1;0;Velo;412;2020-02-18 17:00:00;2020-02-18 18:00:00;2020;2;18;1;17;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;18:00;19:00;1;0;Velo;364;2020-02-18 18:00:00;2020-02-18 19:00:00;2020;2;18;1;18;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;19:00;20:00;1;0;Velo;172;2020-02-18 19:00:00;2020-02-18 20:00:00;2020;2;18;1;19;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;20:00;21:00;1;0;Velo;94;2020-02-18 20:00:00;2020-02-18 21:00:00;2020;2;18;1;20;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;21:00;22:00;1;0;Velo;58;2020-02-18 21:00:00;2020-02-18 22:00:00;2020;2;18;1;21;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;22:00;23:00;1;0;Velo;36;2020-02-18 22:00:00;2020-02-18 23:00:00;2020;2;18;1;22;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;18.02.2020;23:00;00:00;1;0;Velo;32;2020-02-18 23:00:00;2020-02-19 00:00:00;2020;2;18;1;23;49;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;00:00;01:00;1;0;Velo;11;2020-02-19 00:00:00;2020-02-19 01:00:00;2020;2;19;2;0;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;01:00;02:00;1;0;Velo;6;2020-02-19 01:00:00;2020-02-19 02:00:00;2020;2;19;2;1;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;02:00;03:00;1;0;Velo;3;2020-02-19 02:00:00;2020-02-19 03:00:00;2020;2;19;2;2;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;03:00;04:00;1;0;Velo;0;2020-02-19 03:00:00;2020-02-19 04:00:00;2020;2;19;2;3;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;04:00;05:00;1;0;Velo;4;2020-02-19 04:00:00;2020-02-19 05:00:00;2020;2;19;2;4;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;05:00;06:00;1;0;Velo;16;2020-02-19 05:00:00;2020-02-19 06:00:00;2020;2;19;2;5;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;06:00;07:00;1;0;Velo;89;2020-02-19 06:00:00;2020-02-19 07:00:00;2020;2;19;2;6;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;07:00;08:00;1;0;Velo;219;2020-02-19 07:00:00;2020-02-19 08:00:00;2020;2;19;2;7;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;08:00;09:00;1;0;Velo;263;2020-02-19 08:00:00;2020-02-19 09:00:00;2020;2;19;2;8;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;09:00;10:00;1;0;Velo;90;2020-02-19 09:00:00;2020-02-19 10:00:00;2020;2;19;2;9;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;10:00;11:00;1;0;Velo;88;2020-02-19 10:00:00;2020-02-19 11:00:00;2020;2;19;2;10;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;11:00;12:00;1;0;Velo;100;2020-02-19 11:00:00;2020-02-19 12:00:00;2020;2;19;2;11;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;12:00;13:00;1;0;Velo;129;2020-02-19 12:00:00;2020-02-19 13:00:00;2020;2;19;2;12;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;13:00;14:00;1;0;Velo;155;2020-02-19 13:00:00;2020-02-19 14:00:00;2020;2;19;2;13;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;14:00;15:00;1;0;Velo;116;2020-02-19 14:00:00;2020-02-19 15:00:00;2020;2;19;2;14;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;15:00;16:00;1;0;Velo;129;2020-02-19 15:00:00;2020-02-19 16:00:00;2020;2;19;2;15;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;16:00;17:00;1;0;Velo;247;2020-02-19 16:00:00;2020-02-19 17:00:00;2020;2;19;2;16;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;17:00;18:00;1;0;Velo;369;2020-02-19 17:00:00;2020-02-19 18:00:00;2020;2;19;2;17;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;18:00;19:00;1;0;Velo;353;2020-02-19 18:00:00;2020-02-19 19:00:00;2020;2;19;2;18;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;19:00;20:00;1;0;Velo;173;2020-02-19 19:00:00;2020-02-19 20:00:00;2020;2;19;2;19;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;20:00;21:00;1;0;Velo;88;2020-02-19 20:00:00;2020-02-19 21:00:00;2020;2;19;2;20;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;21:00;22:00;1;0;Velo;72;2020-02-19 21:00:00;2020-02-19 22:00:00;2020;2;19;2;21;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;22:00;23:00;1;0;Velo;53;2020-02-19 22:00:00;2020-02-19 23:00:00;2020;2;19;2;22;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;19.02.2020;23:00;00:00;1;0;Velo;25;2020-02-19 23:00:00;2020-02-20 00:00:00;2020;2;19;2;23;50;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;00:00;01:00;1;0;Velo;9;2020-02-20 00:00:00;2020-02-20 01:00:00;2020;2;20;3;0;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;01:00;02:00;1;0;Velo;4;2020-02-20 01:00:00;2020-02-20 02:00:00;2020;2;20;3;1;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;02:00;03:00;1;0;Velo;1;2020-02-20 02:00:00;2020-02-20 03:00:00;2020;2;20;3;2;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;03:00;04:00;1;0;Velo;2;2020-02-20 03:00:00;2020-02-20 04:00:00;2020;2;20;3;3;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;04:00;05:00;1;0;Velo;6;2020-02-20 04:00:00;2020-02-20 05:00:00;2020;2;20;3;4;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;05:00;06:00;1;0;Velo;17;2020-02-20 05:00:00;2020-02-20 06:00:00;2020;2;20;3;5;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;06:00;07:00;1;0;Velo;85;2020-02-20 06:00:00;2020-02-20 07:00:00;2020;2;20;3;6;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;07:00;08:00;1;0;Velo;228;2020-02-20 07:00:00;2020-02-20 08:00:00;2020;2;20;3;7;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;08:00;09:00;1;0;Velo;287;2020-02-20 08:00:00;2020-02-20 09:00:00;2020;2;20;3;8;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;09:00;10:00;1;0;Velo;119;2020-02-20 09:00:00;2020-02-20 10:00:00;2020;2;20;3;9;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;10:00;11:00;1;0;Velo;112;2020-02-20 10:00:00;2020-02-20 11:00:00;2020;2;20;3;10;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;11:00;12:00;1;0;Velo;110;2020-02-20 11:00:00;2020-02-20 12:00:00;2020;2;20;3;11;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;12:00;13:00;1;0;Velo;166;2020-02-20 12:00:00;2020-02-20 13:00:00;2020;2;20;3;12;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;13:00;14:00;1;0;Velo;164;2020-02-20 13:00:00;2020-02-20 14:00:00;2020;2;20;3;13;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;14:00;15:00;1;0;Velo;155;2020-02-20 14:00:00;2020-02-20 15:00:00;2020;2;20;3;14;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;15:00;16:00;1;0;Velo;157;2020-02-20 15:00:00;2020-02-20 16:00:00;2020;2;20;3;15;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;16:00;17:00;1;0;Velo;293;2020-02-20 16:00:00;2020-02-20 17:00:00;2020;2;20;3;16;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;17:00;18:00;1;0;Velo;434;2020-02-20 17:00:00;2020-02-20 18:00:00;2020;2;20;3;17;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;18:00;19:00;1;0;Velo;340;2020-02-20 18:00:00;2020-02-20 19:00:00;2020;2;20;3;18;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;19:00;20:00;1;0;Velo;203;2020-02-20 19:00:00;2020-02-20 20:00:00;2020;2;20;3;19;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;20:00;21:00;1;0;Velo;95;2020-02-20 20:00:00;2020-02-20 21:00:00;2020;2;20;3;20;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;21:00;22:00;1;0;Velo;72;2020-02-20 21:00:00;2020-02-20 22:00:00;2020;2;20;3;21;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;22:00;23:00;1;0;Velo;52;2020-02-20 22:00:00;2020-02-20 23:00:00;2020;2;20;3;22;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;20.02.2020;23:00;00:00;1;0;Velo;33;2020-02-20 23:00:00;2020-02-21 00:00:00;2020;2;20;3;23;51;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;00:00;01:00;1;0;Velo;12;2020-02-21 00:00:00;2020-02-21 01:00:00;2020;2;21;4;0;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;01:00;02:00;1;0;Velo;11;2020-02-21 01:00:00;2020-02-21 02:00:00;2020;2;21;4;1;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;02:00;03:00;1;0;Velo;2;2020-02-21 02:00:00;2020-02-21 03:00:00;2020;2;21;4;2;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;03:00;04:00;1;0;Velo;5;2020-02-21 03:00:00;2020-02-21 04:00:00;2020;2;21;4;3;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;04:00;05:00;1;0;Velo;6;2020-02-21 04:00:00;2020-02-21 05:00:00;2020;2;21;4;4;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;05:00;06:00;1;0;Velo;11;2020-02-21 05:00:00;2020-02-21 06:00:00;2020;2;21;4;5;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;06:00;07:00;1;0;Velo;79;2020-02-21 06:00:00;2020-02-21 07:00:00;2020;2;21;4;6;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;07:00;08:00;1;0;Velo;224;2020-02-21 07:00:00;2020-02-21 08:00:00;2020;2;21;4;7;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;08:00;09:00;1;0;Velo;224;2020-02-21 08:00:00;2020-02-21 09:00:00;2020;2;21;4;8;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;09:00;10:00;1;0;Velo;140;2020-02-21 09:00:00;2020-02-21 10:00:00;2020;2;21;4;9;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;10:00;11:00;1;0;Velo;102;2020-02-21 10:00:00;2020-02-21 11:00:00;2020;2;21;4;10;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;11:00;12:00;1;0;Velo;131;2020-02-21 11:00:00;2020-02-21 12:00:00;2020;2;21;4;11;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;12:00;13:00;1;0;Velo;163;2020-02-21 12:00:00;2020-02-21 13:00:00;2020;2;21;4;12;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;13:00;14:00;1;0;Velo;185;2020-02-21 13:00:00;2020-02-21 14:00:00;2020;2;21;4;13;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;14:00;15:00;1;0;Velo;186;2020-02-21 14:00:00;2020-02-21 15:00:00;2020;2;21;4;14;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;15:00;16:00;1;0;Velo;198;2020-02-21 15:00:00;2020-02-21 16:00:00;2020;2;21;4;15;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;16:00;17:00;1;0;Velo;262;2020-02-21 16:00:00;2020-02-21 17:00:00;2020;2;21;4;16;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;17:00;18:00;1;0;Velo;313;2020-02-21 17:00:00;2020-02-21 18:00:00;2020;2;21;4;17;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;18:00;19:00;1;0;Velo;238;2020-02-21 18:00:00;2020-02-21 19:00:00;2020;2;21;4;18;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;19:00;20:00;1;0;Velo;134;2020-02-21 19:00:00;2020-02-21 20:00:00;2020;2;21;4;19;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;20:00;21:00;1;0;Velo;70;2020-02-21 20:00:00;2020-02-21 21:00:00;2020;2;21;4;20;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;21:00;22:00;1;0;Velo;65;2020-02-21 21:00:00;2020-02-21 22:00:00;2020;2;21;4;21;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;22:00;23:00;1;0;Velo;55;2020-02-21 22:00:00;2020-02-21 23:00:00;2020;2;21;4;22;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;21.02.2020;23:00;00:00;1;0;Velo;46;2020-02-21 23:00:00;2020-02-22 00:00:00;2020;2;21;4;23;52;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;00:00;01:00;1;0;Velo;24;2020-02-22 00:00:00;2020-02-22 01:00:00;2020;2;22;5;0;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;01:00;02:00;1;0;Velo;21;2020-02-22 01:00:00;2020-02-22 02:00:00;2020;2;22;5;1;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;02:00;03:00;1;0;Velo;15;2020-02-22 02:00:00;2020-02-22 03:00:00;2020;2;22;5;2;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;03:00;04:00;1;0;Velo;6;2020-02-22 03:00:00;2020-02-22 04:00:00;2020;2;22;5;3;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;04:00;05:00;1;0;Velo;6;2020-02-22 04:00:00;2020-02-22 05:00:00;2020;2;22;5;4;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;05:00;06:00;1;0;Velo;5;2020-02-22 05:00:00;2020-02-22 06:00:00;2020;2;22;5;5;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;06:00;07:00;1;0;Velo;18;2020-02-22 06:00:00;2020-02-22 07:00:00;2020;2;22;5;6;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;07:00;08:00;1;0;Velo;22;2020-02-22 07:00:00;2020-02-22 08:00:00;2020;2;22;5;7;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;08:00;09:00;1;0;Velo;38;2020-02-22 08:00:00;2020-02-22 09:00:00;2020;2;22;5;8;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;09:00;10:00;1;0;Velo;77;2020-02-22 09:00:00;2020-02-22 10:00:00;2020;2;22;5;9;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;10:00;11:00;1;0;Velo;91;2020-02-22 10:00:00;2020-02-22 11:00:00;2020;2;22;5;10;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;11:00;12:00;1;0;Velo;116;2020-02-22 11:00:00;2020-02-22 12:00:00;2020;2;22;5;11;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;12:00;13:00;1;0;Velo;103;2020-02-22 12:00:00;2020-02-22 13:00:00;2020;2;22;5;12;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;13:00;14:00;1;0;Velo;113;2020-02-22 13:00:00;2020-02-22 14:00:00;2020;2;22;5;13;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;14:00;15:00;1;0;Velo;124;2020-02-22 14:00:00;2020-02-22 15:00:00;2020;2;22;5;14;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;15:00;16:00;1;0;Velo;126;2020-02-22 15:00:00;2020-02-22 16:00:00;2020;2;22;5;15;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;16:00;17:00;1;0;Velo;132;2020-02-22 16:00:00;2020-02-22 17:00:00;2020;2;22;5;16;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;17:00;18:00;1;0;Velo;102;2020-02-22 17:00:00;2020-02-22 18:00:00;2020;2;22;5;17;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;18:00;19:00;1;0;Velo;109;2020-02-22 18:00:00;2020-02-22 19:00:00;2020;2;22;5;18;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;19:00;20:00;1;0;Velo;63;2020-02-22 19:00:00;2020-02-22 20:00:00;2020;2;22;5;19;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;20:00;21:00;1;0;Velo;48;2020-02-22 20:00:00;2020-02-22 21:00:00;2020;2;22;5;20;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;21:00;22:00;1;0;Velo;45;2020-02-22 21:00:00;2020-02-22 22:00:00;2020;2;22;5;21;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;22:00;23:00;1;0;Velo;50;2020-02-22 22:00:00;2020-02-22 23:00:00;2020;2;22;5;22;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;22.02.2020;23:00;00:00;1;0;Velo;37;2020-02-22 23:00:00;2020-02-23 00:00:00;2020;2;22;5;23;53;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;00:00;01:00;1;0;Velo;29;2020-02-23 00:00:00;2020-02-23 01:00:00;2020;2;23;6;0;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;01:00;02:00;1;0;Velo;15;2020-02-23 01:00:00;2020-02-23 02:00:00;2020;2;23;6;1;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;02:00;03:00;1;0;Velo;16;2020-02-23 02:00:00;2020-02-23 03:00:00;2020;2;23;6;2;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;03:00;04:00;1;0;Velo;15;2020-02-23 03:00:00;2020-02-23 04:00:00;2020;2;23;6;3;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;04:00;05:00;1;0;Velo;6;2020-02-23 04:00:00;2020-02-23 05:00:00;2020;2;23;6;4;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;05:00;06:00;1;0;Velo;6;2020-02-23 05:00:00;2020-02-23 06:00:00;2020;2;23;6;5;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;06:00;07:00;1;0;Velo;21;2020-02-23 06:00:00;2020-02-23 07:00:00;2020;2;23;6;6;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;07:00;08:00;1;0;Velo;13;2020-02-23 07:00:00;2020-02-23 08:00:00;2020;2;23;6;7;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;08:00;09:00;1;0;Velo;17;2020-02-23 08:00:00;2020-02-23 09:00:00;2020;2;23;6;8;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;09:00;10:00;1;0;Velo;49;2020-02-23 09:00:00;2020-02-23 10:00:00;2020;2;23;6;9;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;10:00;11:00;1;0;Velo;61;2020-02-23 10:00:00;2020-02-23 11:00:00;2020;2;23;6;10;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;11:00;12:00;1;0;Velo;52;2020-02-23 11:00:00;2020-02-23 12:00:00;2020;2;23;6;11;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;12:00;13:00;1;0;Velo;95;2020-02-23 12:00:00;2020-02-23 13:00:00;2020;2;23;6;12;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;13:00;14:00;1;0;Velo;56;2020-02-23 13:00:00;2020-02-23 14:00:00;2020;2;23;6;13;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;14:00;15:00;1;0;Velo;94;2020-02-23 14:00:00;2020-02-23 15:00:00;2020;2;23;6;14;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;15:00;16:00;1;0;Velo;77;2020-02-23 15:00:00;2020-02-23 16:00:00;2020;2;23;6;15;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;16:00;17:00;1;1;Velo;77;2020-02-23 16:00:00;2020-02-23 17:00:00;2020;2;23;6;16;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;17:00;18:00;1;0;Velo;87;2020-02-23 17:00:00;2020-02-23 18:00:00;2020;2;23;6;17;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;18:00;19:00;1;0;Velo;65;2020-02-23 18:00:00;2020-02-23 19:00:00;2020;2;23;6;18;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;19:00;20:00;1;0;Velo;41;2020-02-23 19:00:00;2020-02-23 20:00:00;2020;2;23;6;19;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;20:00;21:00;1;0;Velo;41;2020-02-23 20:00:00;2020-02-23 21:00:00;2020;2;23;6;20;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;21:00;22:00;1;0;Velo;30;2020-02-23 21:00:00;2020-02-23 22:00:00;2020;2;23;6;21;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;22:00;23:00;1;0;Velo;31;2020-02-23 22:00:00;2020-02-23 23:00:00;2020;2;23;6;22;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;23.02.2020;23:00;00:00;1;0;Velo;13;2020-02-23 23:00:00;2020-02-24 00:00:00;2020;2;23;6;23;54;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;00:00;01:00;1;0;Velo;7;2020-02-24 00:00:00;2020-02-24 01:00:00;2020;2;24;0;0;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;01:00;02:00;1;0;Velo;4;2020-02-24 01:00:00;2020-02-24 02:00:00;2020;2;24;0;1;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;02:00;03:00;1;0;Velo;2;2020-02-24 02:00:00;2020-02-24 03:00:00;2020;2;24;0;2;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;03:00;04:00;1;0;Velo;3;2020-02-24 03:00:00;2020-02-24 04:00:00;2020;2;24;0;3;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;04:00;05:00;1;0;Velo;2;2020-02-24 04:00:00;2020-02-24 05:00:00;2020;2;24;0;4;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;05:00;06:00;1;1;Velo;1;2020-02-24 05:00:00;2020-02-24 06:00:00;2020;2;24;0;5;55;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;24.02.2020;06:00;07:00;1;0;Velo;87;2020-02-24 06:00:00;2020-02-24 07:00:00;2020;2;24;0;6;55;350
